Name1,Name2,Stamina,Exp,HP,Tame,Vitality,Armour,Speed,Power
Stamina Prickly Plant X Wilowisp,Wilowisp X Stamina Prickly Plant,60,250,0,0,0,0,0,-4
Stamina Prickly Plant X Plantern,Plantern X Stamina Prickly Plant,60,0,0,0,0,0,4,-4
Stamina Prickly Plant X Heat Plant,Heat Plant X Stamina Prickly Plant,60,0,0,0,4,0,0,-4
Stamina Prickly Plant X Ghostshroom,Ghostshroom X Stamina Prickly Plant,60,0,100,0,0,0,0,-4
Stamina Prickly Plant X Colberry,Colberry X Stamina Prickly Plant,60,0,40,0,0,0,0,-4
Stamina Prickly Plant X Applum,Applum X Stamina Prickly Plant,60,0,20,0,0,0,0,-4
Stamina Prickly Plant X Tiny Flower,Tiny Flower X Stamina Prickly Plant,50,50,0,30,0,0,0,-4
Stamina Prickly Plant X Sun Flower,Sun Flower X Stamina Prickly Plant,50,0,0,30,0,0,2,-4
Stamina Prickly Plant X Fire Flower,Fire Flower X Stamina Prickly Plant,50,0,0,30,0,0,0,-4
Stamina Prickly Plant X Pinwheel Flower,Pinwheel Flower X Stamina Prickly Plant,50,0,0,20,1,0,0,-4
Stamina Prickly Plant X Zaplant,Zaplant X Stamina Prickly Plant,50,0,0,0,0,1,0,-1
Stamina Prickly Plant X Wingfruit,Wingfruit X Stamina Prickly Plant,50,0,0,0,-8,0,0,4
Stamina Prickly Plant X Lilypad,Lilypad X Stamina Prickly Plant,50,0,15,0,0,0,0,-4
Stamina Prickly Plant X CatTail,CatTail X Stamina Prickly Plant,50,0,0,0,0,0,3,-4
Stamina Prickly Plant X Umbrellashroom,Umbrellashroom X Stamina Prickly Plant,50,0,0,0,-1,0,0,-2
Stamina Prickly Plant X Mossball,Mossball X Stamina Prickly Plant,50,0,10,0,0,0,1,-3
Stamina Prickly Plant X Popsiplant,Popsiplant X Stamina Prickly Plant,50,0,0,0,1,0,2,-4
Stamina Prickly Plant X Hot Air Fruit,Hot Air Fruit X Stamina Prickly Plant,50,50,20,0,0,0,0,-4
Stamina Prickly Plant X Bolt,Bolt X Stamina Prickly Plant,50,0,0,0,0,0,5,-4
Stamina Prickly Plant X Flameroot,Flameroot X Stamina Prickly Plant,50,0,0,0,0,0,4,-4
Stamina Prickly Plant X Bloodroot,Bloodroot X Stamina Prickly Plant,50,0,0,0,5,0,-5,-4
Stamina Prickly Plant X Eyeberry,Eyeberry X Stamina Prickly Plant,50,100,0,0,0,0,0,-4
Stamina Prickly Plant X Nimbus Plant,Nimbus Plant X Stamina Prickly Plant,50,0,0,0,0,0,0,-1
Stamina Prickly Plant X Hot Pepper,Hot Pepper X Stamina Prickly Plant,50,0,0,0,3,0,0,-4
Stamina Prickly Plant X Yarrow,Yarrow X Stamina Prickly Plant,50,0,30,0,0,0,0,-4
Stamina Prickly Plant X Spirit Bane,Spirit Bane X Stamina Prickly Plant,50,0,0,0,0,0,-5,1
Stamina Prickly Plant X Prickly Plant,Prickly Plant X Stamina Prickly Plant,50,0,0,0,0,0,0,-8
Stamina Prickly Plant X Erdenleaf,Erdenleaf X Stamina Prickly Plant,50,0,0,0,0,-2,0,-4
Stamina Prickly Plant X Flake Flower,Flake Flower X Stamina Prickly Plant,20,0,0,50,-2,0,-2,-6
Stamina Prickly Plant X Spiky Plant,Spiky Plant X Stamina Prickly Plant,20,0,0,0,0,0,-3,-4
Stamina Prickly Plant X Saplant,Saplant X Stamina Prickly Plant,20,0,0,0,0,0,-5,-4
Stamina Prickly Plant X Nightshade,Nightshade X Stamina Prickly Plant,20,0,0,0,-3,0,0,-4
Stamina Prickly Plant X Mandrake,Mandrake X Stamina Prickly Plant,20,0,0,0,0,0,0,-7
Stamina Prickly Plant X Grumpkin,Grumpkin X Stamina Prickly Plant,20,0,0,0,-1,0,-1,-5
Stamina Erdenleaf X Stamina Erdenleaf,Stamina Erdenleaf X Stamina Erdenleaf,60,0,0,0,0,-4,0,0
Stamina Erdenleaf X Exp Snowdrop Flower,Exp Snowdrop Flower X Stamina Erdenleaf,70,750,0,100,0,-2,0,0
Stamina Erdenleaf X Exp Gift Plant,Exp Gift Plant X Stamina Erdenleaf,70,1500,0,0,0,-2,0,0
Stamina Erdenleaf X Exp Wilowisp,Exp Wilowisp X Stamina Erdenleaf,60,375,0,0,0,-2,0,0
Stamina Erdenleaf X Exp Tiny Flower,Exp Tiny Flower X Stamina Erdenleaf,50,75,0,30,0,-2,0,0
Stamina Erdenleaf X Exp Hot Air Fruit,Exp Hot Air Fruit X Stamina Erdenleaf,50,75,20,0,0,-2,0,0
Stamina Erdenleaf X Exp Eyeberry,Exp Eyeberry X Stamina Erdenleaf,50,150,0,0,0,-2,0,0
Stamina Erdenleaf X Health Snowman Plant,Health Snowman Plant X Stamina Erdenleaf,70,0,75,0,1,-2,0,0
Stamina Erdenleaf X Health Ghostshroom,Health Ghostshroom X Stamina Erdenleaf,60,0,150,0,0,-2,0,0
Stamina Erdenleaf X Health Colberry,Health Colberry X Stamina Erdenleaf,60,0,60,0,0,-2,0,0
Stamina Erdenleaf X Health Applum,Health Applum X Stamina Erdenleaf,60,0,30,0,0,-2,0,0
Stamina Erdenleaf X Health Lilypad,Health Lilypad X Stamina Erdenleaf,50,0,22.5,0,0,-2,0,0
Stamina Erdenleaf X Health Mossball,Health Mossball X Stamina Erdenleaf,50,0,15,0,0,-2,1,1
Stamina Erdenleaf X Health Hot Air Fruit,Health Hot Air Fruit X Stamina Erdenleaf,50,50,30,0,0,-2,0,0
Stamina Erdenleaf X Health Yarrow,Health Yarrow X Stamina Erdenleaf,50,0,45,0,0,-2,0,0
Stamina Erdenleaf X Power Bulbshroom,Power Bulbshroom X Stamina Erdenleaf,70,0,0,0,0,-2,3,4.5
Stamina Erdenleaf X Power Ruby Plant,Power Ruby Plant X Stamina Erdenleaf,70,0,0,0,2,-2,2,3
Stamina Erdenleaf X Power Black Pearl,Power Black Pearl X Stamina Erdenleaf,70,0,0,0,0,-5,0,7.5
Stamina Erdenleaf X Power Electricone,Power Electricone X Stamina Erdenleaf,60,0,0,0,0,-2,0,6
Stamina Erdenleaf X Power Fuzzball,Power Fuzzball X Stamina Erdenleaf,60,0,0,0,1,-2,1,1.5
Stamina Erdenleaf X Power Zaplant,Power Zaplant X Stamina Erdenleaf,50,0,0,0,0,-1,0,4.5
Stamina Erdenleaf X Power Wingfruit,Power Wingfruit X Stamina Erdenleaf,50,0,0,0,-8,-2,0,12
Stamina Erdenleaf X Power Umbrellashroom,Power Umbrellashroom X Stamina Erdenleaf,50,0,0,0,-1,-2,0,3
Stamina Erdenleaf X Power Mossball,Power Mossball X Stamina Erdenleaf,50,0,10,0,0,-2,1,1.5
Stamina Erdenleaf X Power Nimbus Plant,Power Nimbus Plant X Stamina Erdenleaf,50,0,0,0,0,-2,0,4.5
Stamina Erdenleaf X Power Spirit Bane,Power Spirit Bane X Stamina Erdenleaf,50,0,0,0,0,-2,-5,7.5
Stamina Erdenleaf X Speed Bulbshroom,Speed Bulbshroom X Stamina Erdenleaf,70,0,0,0,0,-2,4.5,3
Stamina Erdenleaf X Speed Ruby Plant,Speed Ruby Plant X Stamina Erdenleaf,70,0,0,0,2,-2,3,2
Stamina Erdenleaf X Speed Fuzzball,Speed Fuzzball X Stamina Erdenleaf,60,0,0,0,1,-2,1.5,1
Stamina Erdenleaf X Speed Plantern,Speed Plantern X Stamina Erdenleaf,60,0,0,0,0,-2,6,0
Stamina Erdenleaf X Speed Sun Flower,Speed Sun Flower X Stamina Erdenleaf,50,0,0,30,0,-2,3,0
Stamina Erdenleaf X Speed CatTail,Speed CatTail X Stamina Erdenleaf,50,0,0,0,0,-2,4.5,0
Stamina Erdenleaf X Speed Mossball,Speed Mossball X Stamina Erdenleaf,50,0,10,0,0,-2,1.5,1
Stamina Erdenleaf X Speed Popsiplant,Speed Popsiplant X Stamina Erdenleaf,50,0,0,0,1,-2,3,0
Stamina Erdenleaf X Speed Bolt,Speed Bolt X Stamina Erdenleaf,50,0,0,0,0,-2,7.5,0
Stamina Erdenleaf X Speed Flameroot,Speed Flameroot X Stamina Erdenleaf,50,0,0,0,0,-2,6,0
Stamina Erdenleaf X Tame Snowdrop Flower,Tame Snowdrop Flower X Stamina Erdenleaf,70,500,0,150,0,-2,0,0
Stamina Erdenleaf X Tame Spectre Flower,Tame Spectre Flower X Stamina Erdenleaf,60,0,0,75,0,-2,-2,0
Stamina Erdenleaf X Tame Flag Flower,Tame Flag Flower X Stamina Erdenleaf,60,0,0,60,0,-2,0,0
Stamina Erdenleaf X Tame Tiny Flower,Tame Tiny Flower X Stamina Erdenleaf,50,50,0,45,0,-2,0,0
Stamina Erdenleaf X Tame Sun Flower,Tame Sun Flower X Stamina Erdenleaf,50,0,0,45,0,-2,2,0
Stamina Erdenleaf X Tame Fire Flower,Tame Fire Flower X Stamina Erdenleaf,50,0,0,45,0,-2,0,0
Stamina Erdenleaf X Tame Pinwheel Flower,Tame Pinwheel Flower X Stamina Erdenleaf,50,0,0,30,1,-2,0,0
Stamina Erdenleaf X Tame Flake Flower,Tame Flake Flower X Stamina Erdenleaf,20,0,0,75,-2,-2,-2,-2
Stamina Erdenleaf X Magic Mushroom,Magic Mushroom X Stamina Erdenleaf,130,0,0,0,0,-2,0,0
Stamina Erdenleaf X Snow Flobes,Snow Flobes X Stamina Erdenleaf,110,0,0,0,0,-2,0,0
Stamina Erdenleaf X Squish,Squish X Stamina Erdenleaf,90,0,0,0,0,-2,0,0
Stamina Erdenleaf X Stonefruit,Stonefruit X Stamina Erdenleaf,80,0,0,0,0,-2,0,0
Stamina Erdenleaf X Snowdrop Flower,Snowdrop Flower X Stamina Erdenleaf,70,500,0,100,0,-2,0,0
Stamina Erdenleaf X Icicle Root,Icicle Root X Stamina Erdenleaf,70,0,0,0,-5,3,-5,-5
Stamina Erdenleaf X Sweater Plant,Sweater Plant X Stamina Erdenleaf,70,0,0,0,0,1,0,0
Stamina Erdenleaf X Chilly Berry,Chilly Berry X Stamina Erdenleaf,70,0,0,0,1,-1,0,0
Stamina Erdenleaf X Bulbshroom,Bulbshroom X Stamina Erdenleaf,70,0,0,0,0,-2,3,3
Stamina Erdenleaf X Ruby Plant,Ruby Plant X Stamina Erdenleaf,70,0,0,0,2,-2,2,2
Stamina Erdenleaf X Snowman Plant,Snowman Plant X Stamina Erdenleaf,70,0,50,0,1,-2,0,0
Stamina Erdenleaf X Gift Plant,Gift Plant X Stamina Erdenleaf,70,1000,0,0,0,-2,0,0
Stamina Erdenleaf X Cresent Plant,Cresent Plant X Stamina Erdenleaf,70,0,0,0,5,-2,0,0
Stamina Erdenleaf X Beach Peach,Beach Peach X Stamina Erdenleaf,70,0,0,0,0,-2,0,0
Stamina Erdenleaf X Popcorn Plant,Popcorn Plant X Stamina Erdenleaf,70,0,0,0,0,-3,0,0
Stamina Erdenleaf X Black Pearl,Black Pearl X Stamina Erdenleaf,70,0,0,0,0,-5,0,5
Stamina Erdenleaf X Spectre Flower,Spectre Flower X Stamina Erdenleaf,60,0,0,50,0,-2,-2,0
Stamina Erdenleaf X Flag Flower,Flag Flower X Stamina Erdenleaf,60,0,0,40,0,-2,0,0
Stamina Erdenleaf X Skeleplant,Skeleplant X Stamina Erdenleaf,60,0,0,0,-2,0,0,0
Stamina Erdenleaf X Electricone,Electricone X Stamina Erdenleaf,60,0,0,0,0,-2,0,4
Stamina Erdenleaf X Fuzzball,Fuzzball X Stamina Erdenleaf,60,0,0,0,1,-2,1,1
Stamina Erdenleaf X Wilowisp,Wilowisp X Stamina Erdenleaf,60,250,0,0,0,-2,0,0
Stamina Erdenleaf X Plantern,Plantern X Stamina Erdenleaf,60,0,0,0,0,-2,4,0
Stamina Erdenleaf X Heat Plant,Heat Plant X Stamina Erdenleaf,60,0,0,0,4,-2,0,0
Stamina Erdenleaf X Ghostshroom,Ghostshroom X Stamina Erdenleaf,60,0,100,0,0,-2,0,0
Stamina Erdenleaf X Colberry,Colberry X Stamina Erdenleaf,60,0,40,0,0,-2,0,0
Stamina Erdenleaf X Applum,Applum X Stamina Erdenleaf,60,0,20,0,0,-2,0,0
Stamina Erdenleaf X Tiny Flower,Tiny Flower X Stamina Erdenleaf,50,50,0,30,0,-2,0,0
Stamina Erdenleaf X Sun Flower,Sun Flower X Stamina Erdenleaf,50,0,0,30,0,-2,2,0
Stamina Erdenleaf X Fire Flower,Fire Flower X Stamina Erdenleaf,50,0,0,30,0,-2,0,0
Stamina Erdenleaf X Pinwheel Flower,Pinwheel Flower X Stamina Erdenleaf,50,0,0,20,1,-2,0,0
Stamina Erdenleaf X Zaplant,Zaplant X Stamina Erdenleaf,50,0,0,0,0,-1,0,3
Stamina Erdenleaf X Wingfruit,Wingfruit X Stamina Erdenleaf,50,0,0,0,-8,-2,0,8
Stamina Erdenleaf X Lilypad,Lilypad X Stamina Erdenleaf,50,0,15,0,0,-2,0,0
Stamina Erdenleaf X CatTail,CatTail X Stamina Erdenleaf,50,0,0,0,0,-2,3,0
Stamina Erdenleaf X Umbrellashroom,Umbrellashroom X Stamina Erdenleaf,50,0,0,0,-1,-2,0,2
Stamina Erdenleaf X Mossball,Mossball X Stamina Erdenleaf,50,0,10,0,0,-2,1,1
Stamina Erdenleaf X Popsiplant,Popsiplant X Stamina Erdenleaf,50,0,0,0,1,-2,2,0
Stamina Erdenleaf X Hot Air Fruit,Hot Air Fruit X Stamina Erdenleaf,50,50,20,0,0,-2,0,0
Stamina Erdenleaf X Bolt,Bolt X Stamina Erdenleaf,50,0,0,0,0,-2,5,0
Stamina Erdenleaf X Flameroot,Flameroot X Stamina Erdenleaf,50,0,0,0,0,-2,4,0
Stamina Erdenleaf X Bloodroot,Bloodroot X Stamina Erdenleaf,50,0,0,0,5,-2,-5,0
Stamina Erdenleaf X Eyeberry,Eyeberry X Stamina Erdenleaf,50,100,0,0,0,-2,0,0
Stamina Erdenleaf X Nimbus Plant,Nimbus Plant X Stamina Erdenleaf,50,0,0,0,0,-2,0,3
Stamina Erdenleaf X Hot Pepper,Hot Pepper X Stamina Erdenleaf,50,0,0,0,3,-2,0,0
Stamina Erdenleaf X Yarrow,Yarrow X Stamina Erdenleaf,50,0,30,0,0,-2,0,0
Stamina Erdenleaf X Spirit Bane,Spirit Bane X Stamina Erdenleaf,50,0,0,0,0,-2,-5,5
Stamina Erdenleaf X Prickly Plant,Prickly Plant X Stamina Erdenleaf,50,0,0,0,0,-2,0,-4
Stamina Erdenleaf X Erdenleaf,Erdenleaf X Stamina Erdenleaf,50,0,0,0,0,-4,0,0
Stamina Erdenleaf X Flake Flower,Flake Flower X Stamina Erdenleaf,20,0,0,50,-2,-2,-2,-2
Stamina Erdenleaf X Spiky Plant,Spiky Plant X Stamina Erdenleaf,20,0,0,0,0,-2,-3,0
Stamina Erdenleaf X Saplant,Saplant X Stamina Erdenleaf,20,0,0,0,0,-2,-5,0
Stamina Erdenleaf X Nightshade,Nightshade X Stamina Erdenleaf,20,0,0,0,-3,-2,0,0
Stamina Erdenleaf X Mandrake,Mandrake X Stamina Erdenleaf,20,0,0,0,0,-2,0,-3
Stamina Erdenleaf X Grumpkin,Grumpkin X Stamina Erdenleaf,20,0,0,0,-1,-2,-1,-1
Exp Snowdrop Flower X Exp Snowdrop Flower,Exp Snowdrop Flower X Exp Snowdrop Flower,80,1500,0,200,0,0,0,0
Exp Snowdrop Flower X Exp Gift Plant,Exp Gift Plant X Exp Snowdrop Flower,80,2250,0,100,0,0,0,0
Exp Snowdrop Flower X Exp Wilowisp,Exp Wilowisp X Exp Snowdrop Flower,70,1125,0,100,0,0,0,0
Exp Snowdrop Flower X Exp Tiny Flower,Exp Tiny Flower X Exp Snowdrop Flower,60,825,0,130,0,0,0,0
Exp Snowdrop Flower X Exp Hot Air Fruit,Exp Hot Air Fruit X Exp Snowdrop Flower,60,825,20,100,0,0,0,0
Exp Snowdrop Flower X Exp Eyeberry,Exp Eyeberry X Exp Snowdrop Flower,60,900,0,100,0,0,0,0
Exp Snowdrop Flower X Health Snowman Plant,Health Snowman Plant X Exp Snowdrop Flower,80,750,75,100,1,0,0,0
Exp Snowdrop Flower X Health Ghostshroom,Health Ghostshroom X Exp Snowdrop Flower,70,750,150,100,0,0,0,0
Exp Snowdrop Flower X Health Colberry,Health Colberry X Exp Snowdrop Flower,70,750,60,100,0,0,0,0
Exp Snowdrop Flower X Health Applum,Health Applum X Exp Snowdrop Flower,70,750,30,100,0,0,0,0
Exp Snowdrop Flower X Health Lilypad,Health Lilypad X Exp Snowdrop Flower,60,750,22.5,100,0,0,0,0
Exp Snowdrop Flower X Health Mossball,Health Mossball X Exp Snowdrop Flower,60,750,15,100,0,0,1,1
Exp Snowdrop Flower X Health Hot Air Fruit,Health Hot Air Fruit X Exp Snowdrop Flower,60,800,30,100,0,0,0,0
Exp Snowdrop Flower X Health Yarrow,Health Yarrow X Exp Snowdrop Flower,60,750,45,100,0,0,0,0
Exp Snowdrop Flower X Power Bulbshroom,Power Bulbshroom X Exp Snowdrop Flower,80,750,0,100,0,0,3,4.5
Exp Snowdrop Flower X Power Ruby Plant,Power Ruby Plant X Exp Snowdrop Flower,80,750,0,100,2,0,2,3
Exp Snowdrop Flower X Power Black Pearl,Power Black Pearl X Exp Snowdrop Flower,80,750,0,100,0,-3,0,7.5
Exp Snowdrop Flower X Power Electricone,Power Electricone X Exp Snowdrop Flower,70,750,0,100,0,0,0,6
Exp Snowdrop Flower X Power Fuzzball,Power Fuzzball X Exp Snowdrop Flower,70,750,0,100,1,0,1,1.5
Exp Snowdrop Flower X Power Zaplant,Power Zaplant X Exp Snowdrop Flower,60,750,0,100,0,1,0,4.5
Exp Snowdrop Flower X Power Wingfruit,Power Wingfruit X Exp Snowdrop Flower,60,750,0,100,-8,0,0,12
Exp Snowdrop Flower X Power Umbrellashroom,Power Umbrellashroom X Exp Snowdrop Flower,60,750,0,100,-1,0,0,3
Exp Snowdrop Flower X Power Mossball,Power Mossball X Exp Snowdrop Flower,60,750,10,100,0,0,1,1.5
Exp Snowdrop Flower X Power Nimbus Plant,Power Nimbus Plant X Exp Snowdrop Flower,60,750,0,100,0,0,0,4.5
Exp Snowdrop Flower X Power Spirit Bane,Power Spirit Bane X Exp Snowdrop Flower,60,750,0,100,0,0,-5,7.5
Exp Snowdrop Flower X Speed Bulbshroom,Speed Bulbshroom X Exp Snowdrop Flower,80,750,0,100,0,0,4.5,3
Exp Snowdrop Flower X Speed Ruby Plant,Speed Ruby Plant X Exp Snowdrop Flower,80,750,0,100,2,0,3,2
Exp Snowdrop Flower X Speed Fuzzball,Speed Fuzzball X Exp Snowdrop Flower,70,750,0,100,1,0,1.5,1
Exp Snowdrop Flower X Speed Plantern,Speed Plantern X Exp Snowdrop Flower,70,750,0,100,0,0,6,0
Exp Snowdrop Flower X Speed Sun Flower,Speed Sun Flower X Exp Snowdrop Flower,60,750,0,130,0,0,3,0
Exp Snowdrop Flower X Speed CatTail,Speed CatTail X Exp Snowdrop Flower,60,750,0,100,0,0,4.5,0
Exp Snowdrop Flower X Speed Mossball,Speed Mossball X Exp Snowdrop Flower,60,750,10,100,0,0,1.5,1
Exp Snowdrop Flower X Speed Popsiplant,Speed Popsiplant X Exp Snowdrop Flower,60,750,0,100,1,0,3,0
Exp Snowdrop Flower X Speed Bolt,Speed Bolt X Exp Snowdrop Flower,60,750,0,100,0,0,7.5,0
Exp Snowdrop Flower X Speed Flameroot,Speed Flameroot X Exp Snowdrop Flower,60,750,0,100,0,0,6,0
Exp Snowdrop Flower X Tame Snowdrop Flower,Tame Snowdrop Flower X Exp Snowdrop Flower,80,1250,0,250,0,0,0,0
Exp Snowdrop Flower X Tame Spectre Flower,Tame Spectre Flower X Exp Snowdrop Flower,70,750,0,175,0,0,-2,0
Exp Snowdrop Flower X Tame Flag Flower,Tame Flag Flower X Exp Snowdrop Flower,70,750,0,160,0,0,0,0
Exp Snowdrop Flower X Tame Tiny Flower,Tame Tiny Flower X Exp Snowdrop Flower,60,800,0,145,0,0,0,0
Exp Snowdrop Flower X Tame Sun Flower,Tame Sun Flower X Exp Snowdrop Flower,60,750,0,145,0,0,2,0
Exp Snowdrop Flower X Tame Fire Flower,Tame Fire Flower X Exp Snowdrop Flower,60,750,0,145,0,0,0,0
Exp Snowdrop Flower X Tame Pinwheel Flower,Tame Pinwheel Flower X Exp Snowdrop Flower,60,750,0,130,1,0,0,0
Exp Snowdrop Flower X Tame Flake Flower,Tame Flake Flower X Exp Snowdrop Flower,30,750,0,175,-2,0,-2,-2
Exp Snowdrop Flower X Magic Mushroom,Magic Mushroom X Exp Snowdrop Flower,140,750,0,100,0,0,0,0
Exp Snowdrop Flower X Snow Flobes,Snow Flobes X Exp Snowdrop Flower,120,750,0,100,0,0,0,0
Exp Snowdrop Flower X Squish,Squish X Exp Snowdrop Flower,100,750,0,100,0,0,0,0
Exp Snowdrop Flower X Stonefruit,Stonefruit X Exp Snowdrop Flower,90,750,0,100,0,0,0,0
Exp Snowdrop Flower X Snowdrop Flower,Snowdrop Flower X Exp Snowdrop Flower,80,1250,0,200,0,0,0,0
Exp Snowdrop Flower X Icicle Root,Icicle Root X Exp Snowdrop Flower,80,750,0,100,-5,5,-5,-5
Exp Snowdrop Flower X Sweater Plant,Sweater Plant X Exp Snowdrop Flower,80,750,0,100,0,3,0,0
Exp Snowdrop Flower X Chilly Berry,Chilly Berry X Exp Snowdrop Flower,80,750,0,100,1,1,0,0
Exp Snowdrop Flower X Bulbshroom,Bulbshroom X Exp Snowdrop Flower,80,750,0,100,0,0,3,3
Exp Snowdrop Flower X Ruby Plant,Ruby Plant X Exp Snowdrop Flower,80,750,0,100,2,0,2,2
Exp Snowdrop Flower X Snowman Plant,Snowman Plant X Exp Snowdrop Flower,80,750,50,100,1,0,0,0
Exp Snowdrop Flower X Gift Plant,Gift Plant X Exp Snowdrop Flower,80,1750,0,100,0,0,0,0
Exp Snowdrop Flower X Cresent Plant,Cresent Plant X Exp Snowdrop Flower,80,750,0,100,5,0,0,0
Exp Snowdrop Flower X Beach Peach,Beach Peach X Exp Snowdrop Flower,80,750,0,100,0,0,0,0
Exp Snowdrop Flower X Popcorn Plant,Popcorn Plant X Exp Snowdrop Flower,80,750,0,100,0,-1,0,0
Exp Snowdrop Flower X Black Pearl,Black Pearl X Exp Snowdrop Flower,80,750,0,100,0,-3,0,5
Exp Snowdrop Flower X Spectre Flower,Spectre Flower X Exp Snowdrop Flower,70,750,0,150,0,0,-2,0
Exp Snowdrop Flower X Flag Flower,Flag Flower X Exp Snowdrop Flower,70,750,0,140,0,0,0,0
Exp Snowdrop Flower X Skeleplant,Skeleplant X Exp Snowdrop Flower,70,750,0,100,-2,2,0,0
Exp Snowdrop Flower X Electricone,Electricone X Exp Snowdrop Flower,70,750,0,100,0,0,0,4
Exp Snowdrop Flower X Fuzzball,Fuzzball X Exp Snowdrop Flower,70,750,0,100,1,0,1,1
Exp Snowdrop Flower X Wilowisp,Wilowisp X Exp Snowdrop Flower,70,1000,0,100,0,0,0,0
Exp Snowdrop Flower X Plantern,Plantern X Exp Snowdrop Flower,70,750,0,100,0,0,4,0
Exp Snowdrop Flower X Heat Plant,Heat Plant X Exp Snowdrop Flower,70,750,0,100,4,0,0,0
Exp Snowdrop Flower X Ghostshroom,Ghostshroom X Exp Snowdrop Flower,70,750,100,100,0,0,0,0
Exp Snowdrop Flower X Colberry,Colberry X Exp Snowdrop Flower,70,750,40,100,0,0,0,0
Exp Snowdrop Flower X Applum,Applum X Exp Snowdrop Flower,70,750,20,100,0,0,0,0
Exp Snowdrop Flower X Tiny Flower,Tiny Flower X Exp Snowdrop Flower,60,800,0,130,0,0,0,0
Exp Snowdrop Flower X Sun Flower,Sun Flower X Exp Snowdrop Flower,60,750,0,130,0,0,2,0
Exp Snowdrop Flower X Fire Flower,Fire Flower X Exp Snowdrop Flower,60,750,0,130,0,0,0,0
Exp Snowdrop Flower X Pinwheel Flower,Pinwheel Flower X Exp Snowdrop Flower,60,750,0,120,1,0,0,0
Exp Snowdrop Flower X Zaplant,Zaplant X Exp Snowdrop Flower,60,750,0,100,0,1,0,3
Exp Snowdrop Flower X Wingfruit,Wingfruit X Exp Snowdrop Flower,60,750,0,100,-8,0,0,8
Exp Snowdrop Flower X Lilypad,Lilypad X Exp Snowdrop Flower,60,750,15,100,0,0,0,0
Exp Snowdrop Flower X CatTail,CatTail X Exp Snowdrop Flower,60,750,0,100,0,0,3,0
Exp Snowdrop Flower X Umbrellashroom,Umbrellashroom X Exp Snowdrop Flower,60,750,0,100,-1,0,0,2
Exp Snowdrop Flower X Mossball,Mossball X Exp Snowdrop Flower,60,750,10,100,0,0,1,1
Exp Snowdrop Flower X Popsiplant,Popsiplant X Exp Snowdrop Flower,60,750,0,100,1,0,2,0
Exp Snowdrop Flower X Hot Air Fruit,Hot Air Fruit X Exp Snowdrop Flower,60,800,20,100,0,0,0,0
Exp Snowdrop Flower X Bolt,Bolt X Exp Snowdrop Flower,60,750,0,100,0,0,5,0
Exp Snowdrop Flower X Flameroot,Flameroot X Exp Snowdrop Flower,60,750,0,100,0,0,4,0
Exp Snowdrop Flower X Bloodroot,Bloodroot X Exp Snowdrop Flower,60,750,0,100,5,0,-5,0
Exp Snowdrop Flower X Eyeberry,Eyeberry X Exp Snowdrop Flower,60,850,0,100,0,0,0,0
Exp Snowdrop Flower X Nimbus Plant,Nimbus Plant X Exp Snowdrop Flower,60,750,0,100,0,0,0,3
Exp Snowdrop Flower X Hot Pepper,Hot Pepper X Exp Snowdrop Flower,60,750,0,100,3,0,0,0
Exp Snowdrop Flower X Yarrow,Yarrow X Exp Snowdrop Flower,60,750,30,100,0,0,0,0
Exp Snowdrop Flower X Spirit Bane,Spirit Bane X Exp Snowdrop Flower,60,750,0,100,0,0,-5,5
Exp Snowdrop Flower X Prickly Plant,Prickly Plant X Exp Snowdrop Flower,60,750,0,100,0,0,0,-4
Exp Snowdrop Flower X Erdenleaf,Erdenleaf X Exp Snowdrop Flower,60,750,0,100,0,-2,0,0
Exp Snowdrop Flower X Flake Flower,Flake Flower X Exp Snowdrop Flower,30,750,0,150,-2,0,-2,-2
Exp Snowdrop Flower X Spiky Plant,Spiky Plant X Exp Snowdrop Flower,30,750,0,100,0,0,-3,0
Exp Snowdrop Flower X Saplant,Saplant X Exp Snowdrop Flower,30,750,0,100,0,0,-5,0
Exp Snowdrop Flower X Nightshade,Nightshade X Exp Snowdrop Flower,30,750,0,100,-3,0,0,0
Exp Snowdrop Flower X Mandrake,Mandrake X Exp Snowdrop Flower,30,750,0,100,0,0,0,-3
Exp Snowdrop Flower X Grumpkin,Grumpkin X Exp Snowdrop Flower,30,750,0,100,-1,0,-1,-1
Exp Gift Plant X Exp Gift Plant,Exp Gift Plant X Exp Gift Plant,80,3000,0,0,0,0,0,0
Exp Gift Plant X Exp Wilowisp,Exp Wilowisp X Exp Gift Plant,70,1875,0,0,0,0,0,0
Exp Gift Plant X Exp Tiny Flower,Exp Tiny Flower X Exp Gift Plant,60,1575,0,30,0,0,0,0
Exp Gift Plant X Exp Hot Air Fruit,Exp Hot Air Fruit X Exp Gift Plant,60,1575,20,0,0,0,0,0
Exp Gift Plant X Exp Eyeberry,Exp Eyeberry X Exp Gift Plant,60,1650,0,0,0,0,0,0
Exp Gift Plant X Health Snowman Plant,Health Snowman Plant X Exp Gift Plant,80,1500,75,0,1,0,0,0
Exp Gift Plant X Health Ghostshroom,Health Ghostshroom X Exp Gift Plant,70,1500,150,0,0,0,0,0
Exp Gift Plant X Health Colberry,Health Colberry X Exp Gift Plant,70,1500,60,0,0,0,0,0
Exp Gift Plant X Health Applum,Health Applum X Exp Gift Plant,70,1500,30,0,0,0,0,0
